町丁名,世帯数,男,女,date
北新宿４丁目,3575,2691,2557,2021-09-01
西新宿１丁目,32,24,26,2021-09-01
西新宿２丁目,1,1,4,2021-09-01
西新宿３丁目,1440,997,943,2021-09-01
西新宿４丁目,4674,3496,3180,2021-09-01
西新宿５丁目,2426,1889,1688,2021-09-01
西新宿６丁目,2191,1731,1498,2021-09-01
西新宿７丁目,1572,1202,895,2021-09-01
西新宿８丁目,2067,1508,1392,2021-09-01
四谷１丁目,282,230,318,2021-08-01
四谷２丁目,237,197,215,2021-08-01
四谷３丁目,260,175,212,2021-08-01
四谷４丁目,2057,1671,1546,2021-08-01
四谷本塩町,316,243,243,2021-08-01
四谷三栄町,1042,890,985,2021-08-01
四谷坂町,1493,1172,1119,2021-08-01
若葉１丁目,1355,1245,1220,2021-08-01
若葉２丁目,463,428,424,2021-08-01
若葉３丁目,588,473,450,2021-08-01
須賀町,788,670,666,2021-08-01
左門町,1041,697,869,2021-08-01
信濃町,517,382,468,2021-08-01
南元町,1255,1092,1241,2021-08-01
荒木町,1604,1202,1165,2021-08-01
舟町,963,654,697,2021-08-01
愛住町,845,661,671,2021-08-01
大京町,2321,1711,2090,2021-08-01
霞ヶ丘町,0,0,0,2021-08-01
内藤町,648,571,612,2021-08-01
片町,250,189,166,2021-08-01
新宿１丁目,2872,2056,1771,2021-08-01
新宿２丁目,827,620,469,2021-08-01
新宿３丁目,93,80,45,2021-08-01
新宿４丁目,200,163,102,2021-08-01
新宿５丁目,1852,1320,969,2021-08-01
新宿６丁目,2802,2041,1723,2021-08-01
新宿７丁目,3680,2949,2733,2021-08-01
歌舞伎町１丁目,152,121,49,2021-08-01
歌舞伎町２丁目,1598,1260,557,2021-08-01
市谷田町１丁目,14,7,16,2021-08-01
市谷田町２丁目,319,246,325,2021-08-01
市谷田町３丁目,182,155,179,2021-08-01
市谷本村町,1715,1481,1074,2021-08-01
市谷砂土原町１丁目,103,97,111,2021-08-01
市谷砂土原町２丁目,260,205,261,2021-08-01
市谷砂土原町３丁目,427,416,457,2021-08-01
市谷左内町,232,201,231,2021-08-01
市谷加賀町１丁目,21,13,23,2021-08-01
市谷加賀町２丁目,974,712,1001,2021-08-01
市谷甲良町,435,379,424,2021-08-01
市谷船河原町,72,81,87,2021-08-01
市谷長延寺町,84,42,76,2021-08-01
市谷鷹匠町,14,13,16,2021-08-01
市谷山伏町,297,258,287,2021-08-01
市谷八幡町,61,53,64,2021-08-01
神楽坂１丁目,11,12,15,2021-08-01
神楽坂２丁目,115,73,108,2021-08-01
神楽坂３丁目,279,225,195,2021-08-01
神楽坂４丁目,96,81,96,2021-08-01
神楽坂５丁目,381,306,392,2021-08-01
神楽坂６丁目,516,339,438,2021-08-01
細工町,252,209,210,2021-08-01
二十騎町,387,300,356,2021-08-01
揚場町,56,48,53,2021-08-01
津久戸町,57,38,46,2021-08-01
東五軒町,1168,1004,1167,2021-08-01
西五軒町,982,813,862,2021-08-01
赤城元町,242,186,232,2021-08-01
南榎町,690,681,696,2021-08-01
袋町,355,303,336,2021-08-01
払方町,496,458,508,2021-08-01
南町,392,417,439,2021-08-01
北町,524,468,538,2021-08-01
納戸町,525,465,530,2021-08-01
南山伏町,349,299,298,2021-08-01
北山伏町,361,236,307,2021-08-01
白銀町,729,582,764,2021-08-01
下宮比町,164,92,129,2021-08-01
矢来町,2441,2072,2352,2021-08-01
若宮町,528,455,464,2021-08-01
岩戸町,412,297,324,2021-08-01
中町,251,249,245,2021-08-01
箪笥町,450,301,337,2021-08-01
横寺町,626,475,477,2021-08-01
筑土八幡町,502,377,460,2021-08-01
新小川町,1938,1573,1586,2021-08-01
神楽河岸,0,0,0,2021-08-01
市谷薬王寺町,1989,1481,1575,2021-08-01
市谷柳町,842,571,661,2021-08-01
市谷仲之町,1176,1037,1162,2021-08-01
赤城下町,810,636,611,2021-08-01
天神町,669,494,527,2021-08-01
榎町,466,317,322,2021-08-01
東榎町,206,129,156,2021-08-01
早稲田町,774,524,618,2021-08-01
早稲田南町,406,333,368,2021-08-01
馬場下町,310,248,237,2021-08-01
原町１丁目,806,655,717,2021-08-01
原町２丁目,654,593,593,2021-08-01
原町３丁目,1157,859,1050,2021-08-01
喜久井町,1084,936,925,2021-08-01
築地町,310,238,287,2021-08-01
弁天町,1899,1523,1658,2021-08-01
中里町,368,336,376,2021-08-01
山吹町,2424,1706,1872,2021-08-01
改代町,397,320,292,2021-08-01
水道町,717,493,481,2021-08-01
早稲田鶴巻町,3411,2477,2618,2021-08-01
住吉町,1721,1260,1318,2021-08-01
市谷台町,854,663,665,2021-08-01
河田町,1209,1076,1084,2021-08-01
若松町,3122,2416,2750,2021-08-01
余丁町,2386,1899,1961,2021-08-01
戸山１丁目,1421,1116,1234,2021-08-01
戸山２丁目,3230,1957,3032,2021-08-01
戸山３丁目,579,489,522,2021-08-01
富久町,3896,3382,3351,2021-08-01
百人町１丁目,1918,1473,947,2021-08-01
百人町２丁目,2097,1574,1286,2021-08-01
百人町３丁目,2352,2341,2596,2021-08-01
百人町４丁目,1530,999,1352,2021-08-01
大久保１丁目,1939,1381,1123,2021-08-01
大久保２丁目,3720,2826,2457,2021-08-01
大久保３丁目,2211,2060,2239,2021-08-01
戸塚町１丁目,118,86,87,2021-08-01
西早稲田１丁目,3005,2301,2460,2021-08-01
西早稲田２丁目,3236,2632,2443,2021-08-01
西早稲田３丁目,3417,3016,2938,2021-08-01
高田馬場１丁目,2347,1931,1754,2021-08-01
高田馬場２丁目,1039,864,691,2021-08-01
高田馬場３丁目,3363,2593,2249,2021-08-01
高田馬場４丁目,3430,2821,2639,2021-08-01
下落合１丁目,1361,939,917,2021-08-01
下落合２丁目,1800,1542,1645,2021-08-01
下落合３丁目,2480,1949,2400,2021-08-01
下落合４丁目,2377,1988,2162,2021-08-01
中落合１丁目,2162,1665,1684,2021-08-01
中落合２丁目,2636,2311,2401,2021-08-01
中落合３丁目,2348,1934,2142,2021-08-01
中落合４丁目,1621,1477,1426,2021-08-01
上落合１丁目,3078,2487,2499,2021-08-01
上落合２丁目,3102,2357,2288,2021-08-01
上落合３丁目,2933,2219,2070,2021-08-01
西落合１丁目,2732,2175,2248,2021-08-01
西落合２丁目,2408,1968,1992,2021-08-01
西落合３丁目,1807,1432,1618,2021-08-01
西落合４丁目,1271,1063,1178,2021-08-01
中井１丁目,1200,913,743,2021-08-01
中井２丁目,1594,1486,1524,2021-08-01
北新宿１丁目,4024,2962,2579,2021-08-01
北新宿２丁目,2830,2475,2148,2021-08-01
北新宿３丁目,3774,2927,2657,2021-08-01
北新宿４丁目,3592,2705,2570,2021-08-01
西新宿１丁目,32,24,26,2021-08-01
西新宿２丁目,1,1,4,2021-08-01
西新宿３丁目,1453,999,951,2021-08-01
西新宿４丁目,4678,3511,3172,2021-08-01
西新宿５丁目,2419,1886,1682,2021-08-01
西新宿６丁目,2170,1706,1486,2021-08-01
西新宿７丁目,1573,1203,891,2021-08-01
西新宿８丁目,2046,1492,1382,2021-08-01
四谷１丁目,284,233,319,2021-07-01
四谷２丁目,236,192,217,2021-07-01
四谷３丁目,261,175,214,2021-07-01
四谷４丁目,2071,1684,1551,2021-07-01
四谷本塩町,319,246,245,2021-07-01
四谷三栄町,1047,895,987,2021-07-01
四谷坂町,1498,1174,1131,2021-07-01
若葉１丁目,1353,1244,1217,2021-07-01
若葉２丁目,462,430,426,2021-07-01
若葉３丁目,586,472,454,2021-07-01
須賀町,789,673,664,2021-07-01
左門町,1050,702,875,2021-07-01
信濃町,517,379,470,2021-07-01
南元町,1252,1095,1241,2021-07-01
荒木町,1606,1201,1171,2021-07-01
舟町,967,661,698,2021-07-01
愛住町,853,663,678,2021-07-01
大京町,2319,1708,2082,2021-07-01
霞ヶ丘町,0,0,0,2021-07-01
内藤町,647,570,612,2021-07-01
片町,247,187,165,2021-07-01
新宿１丁目,2868,2054,1767,2021-07-01
新宿２丁目,830,623,466,2021-07-01
新宿３丁目,94,81,45,2021-07-01
新宿４丁目,201,164,103,2021-07-01
新宿５丁目,1849,1310,978,2021-07-01
新宿６丁目,2799,2034,1725,2021-07-01
新宿７丁目,3664,2947,2722,2021-07-01
歌舞伎町１丁目,154,122,51,2021-07-01
歌舞伎町２丁目,1594,1255,557,2021-07-01
市谷田町１丁目,14,7,16,2021-07-01
市谷田町２丁目,319,245,326,2021-07-01
市谷田町３丁目,185,157,178,2021-07-01
市谷本村町,1717,1483,1077,2021-07-01
市谷砂土原町１丁目,103,97,111,2021-07-01
市谷砂土原町２丁目,260,206,259,2021-07-01
市谷砂土原町３丁目,429,414,462,2021-07-01
市谷左内町,234,202,230,2021-07-01
市谷加賀町１丁目,21,13,23,2021-07-01
市谷加賀町２丁目,978,715,1007,2021-07-01
市谷甲良町,438,382,423,2021-07-01
市谷船河原町,72,81,87,2021-07-01
市谷長延寺町,83,41,75,2021-07-01
市谷鷹匠町,14,13,16,2021-07-01
市谷山伏町,299,258,286,2021-07-01
市谷八幡町,60,52,64,2021-07-01
神楽坂１丁目,11,12,15,2021-07-01
神楽坂２丁目,115,74,107,2021-07-01
神楽坂３丁目,277,225,194,2021-07-01
神楽坂４丁目,96,82,95,2021-07-01
神楽坂５丁目,383,307,389,2021-07-01
神楽坂６丁目,521,342,438,2021-07-01
細工町,249,208,209,2021-07-01
二十騎町,387,300,356,2021-07-01
揚場町,59,48,55,2021-07-01
津久戸町,57,38,46,2021-07-01
東五軒町,1164,999,1167,2021-07-01
西五軒町,983,817,862,2021-07-01
赤城元町,241,186,224,2021-07-01
南榎町,694,684,699,2021-07-01
袋町,357,305,337,2021-07-01
払方町,503,460,514,2021-07-01
南町,394,417,440,2021-07-01
北町,528,473,541,2021-07-01
納戸町,523,463,527,2021-07-01
南山伏町,350,301,300,2021-07-01
北山伏町,360,235,305,2021-07-01
白銀町,730,583,767,2021-07-01
下宮比町,163,91,129,2021-07-01
矢来町,2451,2077,2367,2021-07-01
若宮町,529,457,467,2021-07-01
岩戸町,408,292,321,2021-07-01
中町,251,249,244,2021-07-01
箪笥町,450,301,338,2021-07-01
横寺町,631,473,488,2021-07-01
筑土八幡町,503,379,462,2021-07-01
新小川町,1927,1567,1575,2021-07-01
神楽河岸,0,0,0,2021-07-01
市谷薬王寺町,1991,1486,1573,2021-07-01
市谷柳町,851,575,665,2021-07-01
市谷仲之町,1175,1042,1161,2021-07-01
赤城下町,812,635,612,2021-07-01
天神町,670,497,532,2021-07-01
榎町,469,321,323,2021-07-01
東榎町,207,129,158,2021-07-01
早稲田町,786,531,628,2021-07-01
早稲田南町,415,340,371,2021-07-01
馬場下町,310,249,238,2021-07-01
原町１丁目,808,658,716,2021-07-01
原町２丁目,654,594,584,2021-07-01
原町３丁目,1155,857,1044,2021-07-01
喜久井町,1081,937,926,2021-07-01
築地町,308,234,284,2021-07-01
弁天町,1895,1523,1650,2021-07-01
中里町,367,336,374,2021-07-01
山吹町,2409,1698,1863,2021-07-01
改代町,401,326,292,2021-07-01
水道町,714,490,478,2021-07-01
早稲田鶴巻町,3408,2483,2607,2021-07-01
住吉町,1715,1256,1313,2021-07-01
市谷台町,843,655,656,2021-07-01
河田町,1217,1089,1083,2021-07-01
若松町,3138,2436,2762,2021-07-01
余丁町,2385,1894,1964,2021-07-01
戸山１丁目,1423,1116,1235,2021-07-01
戸山２丁目,3235,1964,3033,2021-07-01
戸山３丁目,578,490,522,2021-07-01
富久町,3904,3390,3354,2021-07-01
百人町１丁目,1930,1483,954,2021-07-01
百人町２丁目,2096,1581,1277,2021-07-01
百人町３丁目,2353,2357,2603,2021-07-01
百人町４丁目,1528,998,1352,2021-07-01
大久保１丁目,1925,1376,1113,2021-07-01
大久保２丁目,3748,2848,2471,2021-07-01
大久保３丁目,2203,2045,2230,2021-07-01
戸塚町１丁目,118,84,90,2021-07-01
西早稲田１丁目,3018,2310,2471,2021-07-01
西早稲田２丁目,3240,2640,2439,2021-07-01
西早稲田３丁目,3417,3027,2941,2021-07-01
高田馬場１丁目,2342,1936,1758,2021-07-01
高田馬場２丁目,1043,865,694,2021-07-01
高田馬場３丁目,3364,2591,2261,2021-07-01
高田馬場４丁目,3439,2833,2640,2021-07-01
下落合１丁目,1374,953,927,2021-07-01
下落合２丁目,1803,1544,1647,2021-07-01
下落合３丁目,2480,1947,2395,2021-07-01
下落合４丁目,2384,1991,2163,2021-07-01
中落合１丁目,2148,1655,1678,2021-07-01
中落合２丁目,2638,2322,2404,2021-07-01
中落合３丁目,2355,1935,2145,2021-07-01
中落合４丁目,1618,1481,1424,2021-07-01
上落合１丁目,3082,2489,2499,2021-07-01
上落合２丁目,3104,2357,2296,2021-07-01
上落合３丁目,2948,2229,2082,2021-07-01
西落合１丁目,2737,2181,2256,2021-07-01
西落合２丁目,2419,1984,2006,2021-07-01
西落合３丁目,1812,1439,1624,2021-07-01
西落合４丁目,1282,1071,1179,2021-07-01
中井１丁目,1197,914,740,2021-07-01
中井２丁目,1588,1480,1523,2021-07-01
北新宿１丁目,4042,2970,2599,2021-07-01
北新宿２丁目,2834,2477,2154,2021-07-01
北新宿３丁目,3774,2930,2649,2021-07-01
北新宿４丁目,3584,2714,2565,2021-07-01
西新宿１丁目,32,24,26,2021-07-01
西新宿２丁目,1,1,4,2021-07-01
西新宿３丁目,1463,998,966,2021-07-01
西新宿４丁目,4694,3514,3179,2021-07-01
西新宿５丁目,2436,1896,1688,2021-07-01
西新宿６丁目,2171,1712,1476,2021-07-01
西新宿７丁目,1571,1205,893,2021-07-01
西新宿８丁目,2050,1497,1381,2021-07-01
四谷１丁目,281,233,317,2021-06-01
四谷２丁目,232,189,214,2021-06-01
四谷３丁目,261,173,215,2021-06-01
四谷４丁目,2072,1687,1550,2021-06-01
四谷本塩町,317,243,243,2021-06-01
四谷三栄町,1038,887,984,2021-06-01
四谷坂町,1500,1175,1135,2021-06-01
若葉１丁目,1352,1244,1215,2021-06-01
若葉２丁目,467,431,426,2021-06-01
若葉３丁目,591,476,457,2021-06-01
須賀町,788,674,662,2021-06-01
左門町,1050,705,870,2021-06-01
信濃町,522,384,471,2021-06-01
南元町,1254,1101,1245,2021-06-01
荒木町,1607,1194,1179,2021-06-01
舟町,968,661,696,2021-06-01
愛住町,860,665,682,2021-06-01
大京町,2318,1711,2075,2021-06-01
霞ヶ丘町,0,0,0,2021-06-01
内藤町,650,575,612,2021-06-01
片町,249,187,164,2021-06-01
新宿１丁目,2848,2033,1766,2021-06-01
新宿２丁目,830,623,466,2021-06-01
新宿３丁目,93,80,45,2021-06-01
新宿４丁目,198,161,102,2021-06-01
新宿５丁目,1858,1316,981,2021-06-01
新宿６丁目,2788,2029,1712,2021-06-01
新宿７丁目,3663,2949,2730,2021-06-01
歌舞伎町１丁目,161,130,50,2021-06-01
歌舞伎町２丁目,1592,1259,555,2021-06-01
市谷田町１丁目,14,7,16,2021-06-01
市谷田町２丁目,316,243,322,2021-06-01
市谷田町３丁目,189,158,180,2021-06-01
市谷本村町,1725,1492,1075,2021-06-01
市谷砂土原町１丁目,105,98,113,2021-06-01
市谷砂土原町２丁目,258,205,257,2021-06-01
市谷砂土原町３丁目,429,417,461,2021-06-01
市谷左内町,229,199,225,2021-06-01
市谷加賀町１丁目,21,13,23,2021-06-01
市谷加賀町２丁目,983,715,1016,2021-06-01
市谷甲良町,436,381,422,2021-06-01
市谷船河原町,72,82,85,2021-06-01
市谷長延寺町,85,41,76,2021-06-01
市谷鷹匠町,13,11,15,2021-06-01
市谷山伏町,301,261,284,2021-06-01
市谷八幡町,61,53,65,2021-06-01
神楽坂１丁目,11,12,15,2021-06-01
神楽坂２丁目,115,74,107,2021-06-01
神楽坂３丁目,280,226,195,2021-06-01
神楽坂４丁目,97,83,95,2021-06-01
神楽坂５丁目,381,304,391,2021-06-01
神楽坂６丁目,521,341,440,2021-06-01
細工町,249,209,209,2021-06-01
二十騎町,390,303,356,2021-06-01
揚場町,60,49,55,2021-06-01
津久戸町,57,38,46,2021-06-01
東五軒町,1158,994,1156,2021-06-01
西五軒町,982,819,859,2021-06-01
赤城元町,242,185,223,2021-06-01
南榎町,695,685,700,2021-06-01
袋町,355,305,336,2021-06-01
払方町,502,462,512,2021-06-01
南町,392,413,438,2021-06-01
北町,529,475,537,2021-06-01
納戸町,527,468,530,2021-06-01
南山伏町,349,299,298,2021-06-01
北山伏町,357,237,299,2021-06-01
白銀町,730,583,766,2021-06-01
下宮比町,162,90,130,2021-06-01
矢来町,2459,2082,2363,2021-06-01
若宮町,524,454,467,2021-06-01
岩戸町,403,291,315,2021-06-01
中町,248,246,246,2021-06-01
箪笥町,451,300,337,2021-06-01
横寺町,625,472,485,2021-06-01
筑土八幡町,504,376,462,2021-06-01
新小川町,1935,1573,1577,2021-06-01
神楽河岸,0,0,0,2021-06-01
市谷薬王寺町,1987,1486,1575,2021-06-01
市谷柳町,845,572,666,2021-06-01
市谷仲之町,1175,1043,1163,2021-06-01
赤城下町,814,633,613,2021-06-01
天神町,673,500,536,2021-06-01
榎町,471,323,323,2021-06-01
東榎町,208,128,160,2021-06-01
早稲田町,794,538,634,2021-06-01
早稲田南町,420,344,375,2021-06-01
馬場下町,317,254,243,2021-06-01
原町１丁目,805,653,711,2021-06-01
原町２丁目,653,593,583,2021-06-01
原町３丁目,1146,854,1036,2021-06-01
喜久井町,1089,944,937,2021-06-01
築地町,304,232,279,2021-06-01
弁天町,1900,1527,1655,2021-06-01
中里町,363,333,374,2021-06-01
山吹町,2416,1707,1860,2021-06-01
改代町,399,325,290,2021-06-01
水道町,708,485,477,2021-06-01
早稲田鶴巻町,3381,2470,2589,2021-06-01
住吉町,1709,1258,1308,2021-06-01
市谷台町,847,664,653,2021-06-01
河田町,1218,1085,1090,2021-06-01
若松町,3148,2445,2765,2021-06-01
余丁町,2389,1889,1969,2021-06-01
戸山１丁目,1425,1114,1236,2021-06-01
戸山２丁目,3244,1968,3043,2021-06-01
戸山３丁目,578,492,521,2021-06-01
富久町,3890,3377,3335,2021-06-01
百人町１丁目,1919,1477,954,2021-06-01
百人町２丁目,2097,1581,1276,2021-06-01
百人町３丁目,2344,2341,2597,2021-06-01
百人町４丁目,1518,992,1347,2021-06-01
大久保１丁目,1922,1387,1103,2021-06-01
大久保２丁目,3761,2845,2486,2021-06-01
大久保３丁目,2205,2045,2227,2021-06-01
戸塚町１丁目,118,84,90,2021-06-01
西早稲田１丁目,3010,2306,2470,2021-06-01
西早稲田２丁目,3221,2632,2422,2021-06-01
西早稲田３丁目,3406,3026,2933,2021-06-01
高田馬場１丁目,2333,1928,1753,2021-06-01
高田馬場２丁目,1040,861,695,2021-06-01
高田馬場３丁目,3374,2598,2258,2021-06-01
高田馬場４丁目,3417,2826,2624,2021-06-01
下落合１丁目,1379,958,934,2021-06-01
下落合２丁目,1789,1543,1645,2021-06-01
下落合３丁目,2464,1941,2368,2021-06-01
下落合４丁目,2380,1991,2161,2021-06-01
中落合１丁目,2144,1657,1673,2021-06-01
中落合２丁目,2623,2306,2395,2021-06-01
中落合３丁目,2366,1938,2153,2021-06-01
中落合４丁目,1626,1480,1432,2021-06-01
上落合１丁目,3074,2494,2485,2021-06-01
上落合２丁目,3115,2372,2303,2021-06-01
上落合３丁目,2962,2242,2084,2021-06-01
西落合１丁目,2734,2184,2253,2021-06-01
西落合２丁目,2423,1982,2011,2021-06-01
西落合３丁目,1815,1436,1626,2021-06-01
西落合４丁目,1285,1077,1178,2021-06-01
中井１丁目,1187,909,735,2021-06-01
中井２丁目,1586,1476,1522,2021-06-01
北新宿１丁目,4031,2959,2594,2021-06-01
北新宿２丁目,2828,2470,2149,2021-06-01
北新宿３丁目,3774,2935,2651,2021-06-01
北新宿４丁目,3560,2702,2558,2021-06-01
西新宿１丁目,32,24,26,2021-06-01
西新宿２丁目,1,1,4,2021-06-01
西新宿３丁目,1468,1000,974,2021-06-01
西新宿４丁目,4681,3507,3182,2021-06-01
西新宿５丁目,2441,1896,1699,2021-06-01
西新宿６丁目,2145,1687,1460,2021-06-01
西新宿７丁目,1565,1202,890,2021-06-01
西新宿８丁目,2045,1493,1382,2021-06-01
四谷１丁目,281,233,317,2021-05-01
四谷２丁目,228,187,209,2021-05-01
四谷３丁目,258,174,213,2021-05-01
四谷４丁目,2066,1675,1547,2021-05-01
四谷本塩町,313,241,241,2021-05-01
四谷三栄町,1042,894,989,2021-05-01
四谷坂町,1497,1176,1130,2021-05-01
若葉１丁目,1354,1241,1213,2021-05-01
若葉２丁目,466,431,425,2021-05-01
若葉３丁目,598,480,458,2021-05-01
須賀町,797,685,668,2021-05-01
左門町,1046,698,864,2021-05-01
信濃町,524,386,471,2021-05-01
南元町,1252,1097,1239,2021-05-01
荒木町,1611,1198,1184,2021-05-01
舟町,968,659,694,2021-05-01
愛住町,853,661,684,2021-05-01
大京町,2323,1705,2075,2021-05-01
霞ヶ丘町,0,0,0,2021-05-01
内藤町,655,578,612,2021-05-01
片町,252,189,165,2021-05-01
新宿１丁目,2844,2030,1760,2021-05-01
新宿２丁目,828,624,465,2021-05-01
新宿３丁目,93,80,46,2021-05-01
新宿４丁目,197,159,104,2021-05-01
新宿５丁目,1851,1316,977,2021-05-01
新宿６丁目,2789,2029,1719,2021-05-01
新宿７丁目,3659,2948,2730,2021-05-01
歌舞伎町１丁目,162,131,49,2021-05-01
